Source_IP,Destination_IP,Protocol,Packet_Size,Duration,Flags,Timestamp,,,,,,,,,
192.168.40.45,10.28.37.77,TCP,424,0.442148925,FIN,1/1/2023 12:54,,,,,,,,,
192.168.11.13,10.139.22.80,TCP,689,1.491112693,ACK,1/1/2023 12:54,,,,,,,,,
192.168.119.10,10.77.15.6,TCP,560,1.261701752,ACK,1/1/2023 12:54,,,,,,,,,
192.168.96.40,10.35.51.88,TCP,1383,0.412925583,FIN,1/1/2023 12:54,,,,,,,,,
192.168.117.16,10.114.26.25,TCP,610,0.086029458,SYN,1/1/2023 12:54,,,,,,,,,
192.168.127.45,10.167.35.60,UDP,521,0.252634215,SYN,1/1/2023 12:55,,,,,,,,,
192.168.34.3,10.28.30.3,TCP,1093,0.863256023,ACK,1/1/2023 12:55,,,,,,,,,
192.168.119.5,10.140.3.11,UDP,788,0.808787545,SYN,1/1/2023 12:55,,,,,,,,,
192.168.217.11,10.59.1.79,UDP,1428,0.623294554,FIN,1/1/2023 12:55,,,,,,,,,
192.168.125.7,10.110.12.35,TCP,1323,0.832735696,RST,1/1/2023 12:55,,,,,,,,,
192.168.116.10,10.50.43.56,TCP,323,0.662231105,SYN,1/1/2023 12:55,,,,,,,,,
192.168.105.34,10.39.56.77,TCP,765,0.061551603,ACK,1/1/2023 12:56,,,,,,,,,
192.168.66.8,10.11.15.53,TCP,66,0.005930143,FIN,1/1/2023 12:56,,,,,,,,,
192.168.30.11,10.115.40.20,UDP,212,0.571596946,SYN,1/1/2023 12:56,,,,,,,,,
192.168.236.7,10.167.12.34,UDP,1012,0.919862339,SYN,1/1/2023 12:56,,,,,,,,,
192.168.236.2,10.18.44.91,TCP,740,0.425545075,SYN,1/1/2023 12:56,,,,,,,,,
192.168.69.41,10.28.18.56,TCP,1457,0.152777898,ACK,1/1/2023 12:56,,,,,,,,,
192.168.190.32,10.26.1.40,TCP,1445,0.214717007,RST,1/1/2023 12:57,,,,,,,,,
192.168.19.34,10.102.0.78,TCP,666,0.913492413,ACK,1/1/2023 12:57,,,,,,,,,
192.168.177.16,10.7.26.97,TCP,267,0.017116406,ACK,1/1/2023 12:57,,,,,,,,,
192.168.152.12,10.157.24.49,UDP,1224,0.00849553,FIN,1/1/2023 12:57,,,,,,,,,
192.168.198.39,10.55.35.65,TCP,954,0.431924987,SYN,1/1/2023 12:57,,,,,,,,,
192.168.144.45,10.30.34.60,TCP,84,0.449406412,RST,1/1/2023 12:57,,,,,,,,,
192.168.138.6,10.161.16.73,ICMP,394,0.424472041,ACK,1/1/2023 12:58,,,,,,,,,
192.168.124.23,10.28.7.83,TCP,1403,0.021430697,RST,1/1/2023 12:58,,,,,,,,,
192.168.90.46,10.133.23.6,TCP,901,0.028784763,FIN,1/1/2023 12:58,,,,,,,,,
192.168.69.38,10.103.2.95,UDP,1477,0.507130143,ACK,1/1/2023 12:58,,,,,,,,,
192.168.129.22,10.158.11.52,TCP,1168,1.005763288,RST,1/1/2023 12:58,,,,,,,,,
192.168.83.25,10.135.42.90,TCP,966,0.166629136,ACK,1/1/2023 12:58,,,,,,,,,
192.168.78.49,10.25.14.77,TCP,1038,0.027360799,SYN,1/1/2023 12:59,,,,,,,,,
192.168.92.8,10.85.57.62,TCP,170,0.897800066,SYN,1/1/2023 12:59,,,,,,,,,
192.168.164.49,10.140.45.54,ICMP,1426,0.712838728,SYN,1/1/2023 12:59,,,,,,,,,
192.168.51.33,10.8.23.3,UDP,95,0.024962423,ACK,1/1/2023 12:59,,,,,,,,,
192.168.21.47,10.150.11.41,ICMP,620,0.239650864,SYN,1/1/2023 12:59,,,,,,,,,
192.168.132.39,10.10.18.59,ICMP,1149,0.212273634,ACK,1/1/2023 12:59,,,,,,,,,
192.168.17.38,10.72.36.10,TCP,453,1.353818599,SYN,1/1/2023 13:00,,,,,,,,,
192.168.117.37,10.72.32.77,TCP,1358,0.581807585,ACK,1/1/2023 13:00,,,,,,,,,
192.168.221.31,10.147.43.75,TCP,1026,0.305563806,RST,1/1/2023 13:00,,,,,,,,,
192.168.63.10,10.92.46.13,TCP,332,0.557624372,SYN,1/1/2023 13:00,,,,,,,,,
192.168.78.42,10.123.43.63,TCP,1040,0.60935485,SYN,1/1/2023 13:00,,,,,,,,,
192.168.122.48,10.141.8.54,TCP,513,0.568385705,FIN,1/1/2023 13:00,,,,,,,,,
192.168.43.18,10.165.18.72,TCP,275,0.737137592,RST,1/1/2023 13:01,,,,,,,,,
192.168.86.33,10.81.33.36,UDP,107,0.280657074,ACK,1/1/2023 13:01,,,,,,,,,
192.168.15.38,10.8.15.5,ICMP,98,0.307790582,ACK,1/1/2023 13:01,,,,,,,,,
192.168.162.34,10.142.23.64,TCP,693,0.157790999,RST,1/1/2023 13:01,,,,,,,,,
192.168.155.2,10.47.42.39,TCP,1150,0.600520862,ACK,1/1/2023 13:01,,,,,,,,,
192.168.93.13,10.152.15.86,UDP,722,0.295861816,SYN,1/1/2023 13:01,,,,,,,,,
192.168.168.16,10.113.15.97,TCP,286,0.037748562,SYN,1/1/2023 13:02,,,,,,,,,
192.168.58.5,10.132.59.7,TCP,788,0.10206162,ACK,1/1/2023 13:02,,,,,,,,,
192.168.118.28,10.145.5.12,TCP,241,1.100135466,ACK,1/1/2023 13:02,,,,,,,,,
192.168.180.39,10.107.32.98,TCP,1369,0.286409644,RST,1/1/2023 13:02,,,,,,,,,
192.168.44.20,10.20.57.58,TCP,1207,1.113596276,SYN,1/1/2023 13:02,,,,,,,,,
192.168.23.27,10.41.29.46,TCP,315,0.967507194,RST,1/1/2023 13:02,,,,,,,,,
192.168.93.45,10.2.56.53,TCP,163,0.615980089,ACK,1/1/2023 13:03,,,,,,,,,
192.168.154.26,10.61.12.51,TCP,988,0.035087296,ACK,1/1/2023 13:03,,,,,,,,,
192.168.127.7,10.146.58.62,TCP,1087,0.521075831,ACK,1/1/2023 13:03,,,,,,,,,
192.168.169.47,10.164.12.15,UDP,342,0.135530024,SYN,1/1/2023 13:03,,,,,,,,,
192.168.52.38,10.89.5.91,UDP,76,0.580420763,ACK,1/1/2023 13:03,,,,,,,,,
192.168.196.23,10.11.47.89,TCP,955,0.037125947,SYN,1/1/2023 13:03,,,,,,,,,
192.168.219.34,10.46.15.16,TCP,96,1.136142699,SYN,1/1/2023 13:04,,,,,,,,,
192.168.52.15,10.33.23.46,TCP,996,0.540664407,ACK,1/1/2023 13:04,,,,,,,,,
192.168.223.26,10.86.29.49,UDP,1368,0.891395537,SYN,1/1/2023 13:04,,,,,,,,,
192.168.47.31,10.148.52.62,UDP,518,0.1221455,SYN,1/1/2023 13:04,,,,,,,,,
192.168.146.9,10.81.2.53,ICMP,320,0.236509143,ACK,1/1/2023 13:04,,,,,,,,,
192.168.63.29,10.139.15.38,TCP,502,0.165705583,FIN,1/1/2023 13:04,,,,,,,,,
192.168.181.39,10.77.26.18,TCP,753,0.319884251,ACK,1/1/2023 13:05,,,,,,,,,
192.168.3.3,10.83.34.81,TCP,892,0.110900317,ACK,1/1/2023 13:05,,,,,,,,,
192.168.63.29,10.83.5.90,ICMP,1056,0.970540266,ACK,1/1/2023 13:05,,,,,,,,,
192.168.115.11,10.101.11.17,UDP,398,0.187649113,RST,1/1/2023 13:05,,,,,,,,,
192.168.96.38,10.148.52.70,TCP,942,0.205145671,ACK,1/1/2023 13:05,,,,,,,,,
192.168.185.11,10.46.36.89,TCP,183,0.307223698,ACK,1/1/2023 13:05,,,,,,,,,
192.168.154.33,10.53.14.11,UDP,103,0.717764383,SYN,1/1/2023 13:06,,,,,,,,,
192.168.20.39,10.8.3.3,TCP,908,0.525813049,ACK,1/1/2023 13:06,,,,,,,,,
192.168.222.38,10.12.31.6,TCP,358,0.191981827,ACK,1/1/2023 13:06,,,,,,,,,
192.168.45.2,10.128.41.5,TCP,1159,0.526756368,ACK,1/1/2023 13:06,,,,,,,,,
192.168.90.36,10.65.21.96,UDP,429,0.018843372,ACK,1/1/2023 13:06,,,,,,,,,
192.168.202.47,10.111.40.50,TCP,1213,0.495729296,SYN,1/1/2023 13:06,,,,,,,,,
192.168.81.1,10.112.6.21,UDP,695,0.129878225,ACK,1/1/2023 13:07,,,,,,,,,
192.168.190.35,10.147.0.32,TCP,1146,0.099504434,ACK,1/1/2023 13:07,,,,,,,,,
192.168.34.31,10.95.19.74,TCP,899,0.268041045,ACK,1/1/2023 13:07,,,,,,,,,
192.168.155.39,10.5.40.33,TCP,882,0.161099754,RST,1/1/2023 13:07,,,,,,,,,
192.168.128.25,10.152.23.95,UDP,767,0.172343181,ACK,1/1/2023 13:07,,,,,,,,,
192.168.42.38,10.139.42.37,TCP,281,0.658241712,SYN,1/1/2023 13:07,,,,,,,,,
192.168.83.3,10.105.49.9,ICMP,400,0.381377852,ACK,1/1/2023 13:08,,,,,,,,,
192.168.190.2,10.92.2.4,ICMP,1281,0.554482734,ACK,1/1/2023 13:08,,,,,,,,,
192.168.209.44,10.53.20.6,UDP,177,0.478859638,ACK,1/1/2023 13:08,,,,,,,,,
192.168.191.10,10.164.19.45,TCP,477,0.060279141,ACK,1/1/2023 13:08,,,,,,,,,
192.168.68.9,10.141.19.43,UDP,538,0.060459811,ACK,1/1/2023 13:08,,,,,,,,,
192.168.1.34,10.110.6.55,TCP,1431,0.249500782,FIN,1/1/2023 13:08,,,,,,,,,
192.168.187.38,10.164.11.16,TCP,1042,0.09984279,SYN,1/1/2023 13:09,,,,,,,,,
192.168.188.31,10.16.30.71,TCP,449,0.013389536,ACK,1/1/2023 13:09,,,,,,,,,
192.168.9.12,10.89.0.2,TCP,215,0.270842448,FIN,1/1/2023 13:09,,,,,,,,,
192.168.163.21,10.94.19.33,ICMP,440,1.300865917,SYN,1/1/2023 13:09,,,,,,,,,
192.168.48.47,10.140.0.51,TCP,1188,0.02920196,RST,1/1/2023 13:09,,,,,,,,,
192.168.69.48,10.160.2.60,TCP,1394,0.068179619,ACK,1/1/2023 13:09,,,,,,,,,
192.168.176.3,10.121.39.96,TCP,164,0.193684448,ACK,1/1/2023 13:10,,,,,,,,,
192.168.201.5,10.132.46.43,TCP,587,0.44930395,ACK,1/1/2023 13:10,,,,,,,,,
192.168.237.26,10.46.36.6,UDP,1030,0.138720611,ACK,1/1/2023 13:10,,,,,,,,,
192.168.188.21,10.163.36.77,TCP,756,0.669899585,SYN,1/1/2023 13:10,,,,,,,,,
192.168.236.26,10.117.11.6,UDP,186,0.849590641,ACK,1/1/2023 13:10,,,,,,,,,
192.168.229.44,10.29.36.92,TCP,381,0.435833632,SYN,1/1/2023 13:10,,,,,,,,,
192.168.25.8,10.137.27.6,TCP,1377,0.113862942,ACK,1/1/2023 13:11,,,,,,,,,
192.168.4.15,10.72.23.52,TCP,539,0.338845184,SYN,1/1/2023 13:11,,,,,,,,,
192.168.122.16,10.81.3.45,UDP,77,0.090640602,SYN,1/1/2023 13:11,,,,,,,,,
192.168.0.16,10.117.57.87,TCP,96,0.424432676,SYN,1/1/2023 13:11,,,,,,,,,
192.168.164.3,10.26.3.13,TCP,866,0.039727861,SYN,1/1/2023 13:11,,,,,,,,,
192.168.179.47,10.74.18.33,TCP,1192,0.057986037,SYN,1/1/2023 13:11,,,,,,,,,
192.168.94.13,10.12.6.33,ICMP,1090,0.021529531,FIN,1/1/2023 13:12,,,,,,,,,
192.168.119.16,10.159.44.56,TCP,248,1.70857732,SYN,1/1/2023 13:12,,,,,,,,,
192.168.54.43,10.45.33.19,ICMP,1010,0.247535797,ACK,1/1/2023 13:12,,,,,,,,,
192.168.148.2,10.99.33.63,TCP,1159,0.658568987,SYN,1/1/2023 13:12,,,,,,,,,
192.168.181.27,10.69.58.54,TCP,680,1.673164388,RST,1/1/2023 13:12,,,,,,,,,
192.168.165.26,10.49.0.45,TCP,73,0.134826131,ACK,1/1/2023 13:12,,,,,,,,,
192.168.185.38,10.29.14.73,TCP,680,0.169516762,ACK,1/1/2023 13:13,,,,,,,,,
192.168.173.25,10.60.28.59,TCP,1045,1.122376513,SYN,1/1/2023 13:13,,,,,,,,,
192.168.138.8,10.129.29.46,TCP,564,0.200371385,ACK,1/1/2023 13:13,,,,,,,,,
192.168.7.33,10.67.18.84,UDP,996,0.865622917,SYN,1/1/2023 13:13,,,,,,,,,
192.168.116.7,10.4.8.84,TCP,840,0.07526478,FIN,1/1/2023 13:13,,,,,,,,,
192.168.63.38,10.56.51.59,UDP,124,1.260577752,ACK,1/1/2023 13:13,,,,,,,,,
192.168.20.8,10.59.58.80,TCP,1270,0.026130374,SYN,1/1/2023 13:14,,,,,,,,,
192.168.114.21,10.122.48.84,UDP,1167,0.027447044,SYN,1/1/2023 13:14,,,,,,,,,
192.168.191.20,10.147.25.33,TCP,899,0.584205623,FIN,1/1/2023 13:14,,,,,,,,,
192.168.7.46,10.139.20.56,TCP,543,0.369609535,SYN,1/1/2023 13:14,,,,,,,,,
192.168.30.29,10.119.22.20,TCP,638,0.317090536,SYN,1/1/2023 13:14,,,,,,,,,
192.168.239.9,10.48.46.70,UDP,266,0.773852318,ACK,1/1/2023 13:14,,,,,,,,,
192.168.14.30,10.44.54.76,TCP,1182,0.09970569,RST,1/1/2023 13:15,,,,,,,,,
192.168.153.10,10.162.7.27,TCP,602,0.841461746,ACK,1/1/2023 13:15,,,,,,,,,
192.168.28.16,10.46.52.32,TCP,1163,0.028847482,SYN,1/1/2023 13:15,,,,,,,,,
192.168.35.20,10.28.6.80,TCP,77,0.156290353,SYN,1/1/2023 13:15,,,,,,,,,
192.168.108.37,10.52.28.56,TCP,414,0.102341263,SYN,1/1/2023 13:15,,,,,,,,,
192.168.85.7,10.42.35.4,TCP,713,0.605565722,SYN,1/1/2023 13:15,,,,,,,,,
192.168.150.41,10.90.22.23,TCP,233,0.906226373,SYN,1/1/2023 13:16,,,,,,,,,
192.168.231.29,10.59.29.43,TCP,558,0.438684678,SYN,1/1/2023 13:16,,,,,,,,,
192.168.79.38,10.47.15.7,TCP,641,0.376007985,RST,1/1/2023 13:16,,,,,,,,,
192.168.155.48,10.86.37.31,UDP,320,1.823921868,SYN,1/1/2023 13:16,,,,,,,,,
192.168.165.31,10.117.41.19,TCP,626,0.750242452,ACK,1/1/2023 13:16,,,,,,,,,
192.168.13.33,10.51.46.68,TCP,935,0.249068367,ACK,1/1/2023 13:16,,,,,,,,,
192.168.72.27,10.133.59.83,TCP,965,0.503840996,SYN,1/1/2023 13:17,,,,,,,,,
192.168.215.13,10.59.26.93,TCP,745,0.591492823,FIN,1/1/2023 13:17,,,,,,,,,
192.168.89.29,10.117.11.38,TCP,536,0.009747587,SYN,1/1/2023 13:17,,,,,,,,,
192.168.178.49,10.140.59.28,ICMP,403,0.35154799,SYN,1/1/2023 13:17,,,,,,,,,
192.168.170.28,10.4.45.46,TCP,1279,0.415648908,RST,1/1/2023 13:17,,,,,,,,,
192.168.219.8,10.80.26.26,TCP,876,0.520574387,SYN,1/1/2023 13:17,,,,,,,,,
192.168.214.29,10.61.3.72,TCP,575,0.231991418,SYN,1/1/2023 13:18,,,,,,,,,
192.168.132.42,10.89.32.12,TCP,727,0.615182691,ACK,1/1/2023 13:18,,,,,,,,,
192.168.134.42,10.164.24.39,TCP,119,0.591101742,FIN,1/1/2023 13:18,,,,,,,,,
192.168.163.41,10.146.6.81,TCP,339,0.031691283,ACK,1/1/2023 13:18,,,,,,,,,
192.168.26.46,10.76.23.51,TCP,1494,0.054177718,ACK,1/1/2023 13:18,,,,,,,,,
192.168.65.25,10.44.7.72,TCP,227,0.694929901,ACK,1/1/2023 13:18,,,,,,,,,
192.168.72.27,10.129.29.67,TCP,899,0.033091778,SYN,1/1/2023 13:19,,,,,,,,,
192.168.128.23,10.153.16.38,TCP,740,0.126894955,ACK,1/1/2023 13:19,,,,,,,,,
192.168.73.42,10.66.56.33,TCP,757,0.248464786,ACK,1/1/2023 13:19,,,,,,,,,
192.168.179.25,10.93.14.72,ICMP,252,0.374177195,FIN,1/1/2023 13:19,,,,,,,,,
192.168.181.3,10.93.22.12,TCP,1108,0.655704128,ACK,1/1/2023 13:19,,,,,,,,,
192.168.5.6,10.102.58.8,TCP,993,0.101675109,FIN,1/1/2023 13:19,,,,,,,,,
192.168.52.2,10.37.32.48,TCP,333,1.596934306,ACK,1/1/2023 13:20,,,,,,,,,
192.168.57.18,10.96.44.75,UDP,733,0.755647135,FIN,1/1/2023 13:20,,,,,,,,,
192.168.86.2,10.150.42.43,TCP,659,0.29406534,SYN,1/1/2023 13:20,,,,,,,,,
192.168.203.22,10.24.14.10,TCP,1112,0.403998178,ACK,1/1/2023 13:20,,,,,,,,,
192.168.36.20,10.147.15.99,TCP,1176,0.764766683,ACK,1/1/2023 13:20,,,,,,,,,
192.168.102.24,10.124.33.85,TCP,1078,0.182176007,ACK,1/1/2023 13:20,,,,,,,,,
192.168.111.20,10.56.45.1,TCP,233,1.64203163,ACK,1/1/2023 13:21,,,,,,,,,
192.168.64.1,10.24.55.46,TCP,1221,0.28534959,SYN,1/1/2023 13:21,,,,,,,,,
192.168.208.1,10.7.40.15,TCP,1205,0.414333636,SYN,1/1/2023 13:21,,,,,,,,,
192.168.116.45,10.43.17.1,TCP,832,0.616402997,SYN,1/1/2023 13:21,,,,,,,,,
192.168.221.41,10.110.32.65,TCP,963,0.090866949,ACK,1/1/2023 13:21,,,,,,,,,
192.168.238.3,10.116.33.4,TCP,1049,0.395968195,RST,1/1/2023 13:21,,,,,,,,,
192.168.45.11,10.80.1.39,TCP,1450,0.374097726,ACK,1/1/2023 13:22,,,,,,,,,
192.168.215.22,10.137.41.45,ICMP,1450,0.094291097,ACK,1/1/2023 13:22,,,,,,,,,
192.168.191.44,10.100.25.27,TCP,1377,0.062275378,SYN,1/1/2023 13:22,,,,,,,,,
192.168.44.26,10.166.24.29,UDP,796,0.186529306,ACK,1/1/2023 13:22,,,,,,,,,
192.168.76.1,10.109.17.22,TCP,803,0.073054081,SYN,1/1/2023 13:22,,,,,,,,,
192.168.23.10,10.114.25.60,TCP,645,0.914403357,ACK,1/1/2023 13:22,,,,,,,,,
192.168.34.24,10.89.51.85,TCP,552,0.011646756,ACK,1/1/2023 13:23,,,,,,,,,
192.168.27.36,10.148.41.8,TCP,562,0.230539741,ACK,1/1/2023 13:23,,,,,,,,,
192.168.207.40,10.116.1.98,TCP,642,1.027791954,RST,1/1/2023 13:23,,,,,,,,,
192.168.15.17,10.112.17.81,TCP,224,0.742981355,ACK,1/1/2023 13:23,,,,,,,,,
192.168.242.15,10.142.2.85,UDP,1033,0.574049977,ACK,1/1/2023 13:23,,,,,,,,,
192.168.143.15,10.82.58.55,UDP,432,0.185989015,SYN,1/1/2023 13:23,,,,,,,,,
192.168.225.11,10.121.31.11,TCP,322,0.442501736,FIN,1/1/2023 13:24,,,,,,,,,
192.168.192.15,10.156.2.4,ICMP,825,0.13484309,SYN,1/1/2023 13:24,,,,,,,,,
192.168.217.4,10.136.56.38,TCP,530,1.462077713,SYN,1/1/2023 13:24,,,,,,,,,
192.168.42.5,10.6.0.35,TCP,1280,0.252319374,ACK,1/1/2023 13:24,,,,,,,,,
192.168.226.13,10.33.8.90,TCP,1371,0.48072352,ACK,1/1/2023 13:24,,,,,,,,,
192.168.137.11,10.18.25.46,TCP,304,0.741359326,SYN,1/1/2023 13:24,,,,,,,,,
192.168.209.34,10.55.9.43,TCP,936,0.038872718,FIN,1/1/2023 13:25,,,,,,,,,
192.168.102.41,10.157.39.55,TCP,916,0.655721378,ACK,1/1/2023 13:25,,,,,,,,,
192.168.233.23,10.30.7.47,UDP,348,0.170335791,ACK,1/1/2023 13:25,,,,,,,,,
192.168.198.39,10.36.29.57,TCP,1214,0.055133301,ACK,1/1/2023 13:25,,,,,,,,,
192.168.2.12,10.78.56.99,TCP,363,0.129761778,FIN,1/1/2023 13:25,,,,,,,,,
192.168.6.49,10.130.28.88,TCP,782,0.244206886,ACK,1/1/2023 13:25,,,,,,,,,
192.168.25.33,10.44.22.73,TCP,1374,0.138666267,SYN,1/1/2023 13:26,,,,,,,,,
192.168.100.48,10.1.14.96,UDP,440,0.831145591,ACK,1/1/2023 13:26,,,,,,,,,
192.168.78.2,10.145.54.29,TCP,736,0.535859248,SYN,1/1/2023 13:26,,,,,,,,,
192.168.232.7,10.39.2.97,TCP,1444,0.219195329,SYN,1/1/2023 13:26,,,,,,,,,
192.168.159.4,10.57.6.94,TCP,432,0.210662684,SYN,1/1/2023 13:26,,,,,,,,,
192.168.19.36,10.165.28.31,TCP,800,0.1544602,SYN,1/1/2023 13:26,,,,,,,,,
192.168.31.28,10.125.0.43,UDP,526,0.11470398,ACK,1/1/2023 13:27,,,,,,,,,
192.168.76.1,10.154.26.93,ICMP,984,0.354146222,ACK,1/1/2023 13:27,,,,,,,,,
192.168.187.35,10.68.2.29,TCP,660,0.317305216,ACK,1/1/2023 13:27,,,,,,,,,
192.168.111.30,10.102.51.13,TCP,1208,0.275615686,ACK,1/1/2023 13:27,,,,,,,,,
192.168.53.36,10.96.59.84,TCP,946,0.197582714,SYN,1/1/2023 13:27,,,,,,,,,
192.168.182.25,10.66.5.81,TCP,984,0.094443983,ACK,1/1/2023 13:27,,,,,,,,,
192.168.79.19,10.122.46.68,TCP,681,0.212855301,SYN,1/1/2023 13:28,,,,,,,,,
192.168.64.5,10.96.32.6,TCP,1360,0.135659449,SYN,1/1/2023 13:28,,,,,,,,,
192.168.127.22,10.117.40.78,ICMP,73,1.138639159,SYN,1/1/2023 13:28,,,,,,,,,
192.168.215.43,10.69.50.67,TCP,539,1.923303308,SYN,1/1/2023 13:28,,,,,,,,,
192.168.108.37,10.100.21.72,TCP,725,0.943036426,RST,1/1/2023 13:28,,,,,,,,,
192.168.180.36,10.23.12.77,TCP,1055,0.037478564,ACK,1/1/2023 13:28,,,,,,,,,
192.168.163.4,10.64.50.53,TCP,348,0.009005343,ACK,1/1/2023 13:29,,,,,,,,,
192.168.35.18,10.127.40.32,UDP,787,0.238139114,SYN,1/1/2023 13:29,,,,,,,,,
192.168.177.16,10.68.48.71,TCP,1019,0.097665767,ACK,1/1/2023 13:29,,,,,,,,,
192.168.168.18,10.44.31.28,UDP,929,2.029082856,SYN,1/1/2023 13:29,,,,,,,,,
192.168.21.2,10.96.45.14,TCP,1009,0.255496891,FIN,1/1/2023 13:29,,,,,,,,,
192.168.20.36,10.140.28.50,UDP,1363,0.023427695,ACK,1/1/2023 13:29,,,,,,,,,
192.168.127.44,10.167.0.47,TCP,1481,1.435944469,ACK,1/1/2023 13:30,,,,,,,,,
192.168.102.47,10.112.48.91,TCP,1231,1.714141079,SYN,1/1/2023 13:30,,,,,,,,,
192.168.38.29,10.29.33.46,UDP,264,0.484333578,SYN,1/1/2023 13:30,,,,,,,,,
192.168.53.26,10.0.33.59,UDP,770,0.05614839,FIN,1/1/2023 13:30,,,,,,,,,
192.168.84.17,10.134.0.42,TCP,518,0.403049957,SYN,1/1/2023 13:30,,,,,,,,,
192.168.79.31,10.18.12.23,TCP,516,0.13150022,ACK,1/1/2023 13:30,,,,,,,,,
192.168.242.9,10.65.2.86,TCP,119,0.112736096,SYN,1/1/2023 13:31,,,,,,,,,
192.168.222.14,10.163.48.72,UDP,275,0.892916773,ACK,1/1/2023 13:31,,,,,,,,,
192.168.48.37,10.86.7.57,UDP,1487,0.022952145,ACK,1/1/2023 13:31,,,,,,,,,
192.168.1.48,10.88.34.64,UDP,1112,0.914079882,ACK,1/1/2023 13:31,,,,,,,,,
192.168.237.14,10.110.10.41,UDP,405,0.004724686,FIN,1/1/2023 13:31,,,,,,,,,
192.168.58.33,10.5.41.45,TCP,1255,1.742208626,SYN,1/1/2023 13:31,,,,,,,,,
192.168.98.39,10.81.32.61,UDP,604,0.606816551,SYN,1/1/2023 13:32,,,,,,,,,
192.168.185.47,10.17.6.29,TCP,210,0.034275588,ACK,1/1/2023 13:32,,,,,,,,,
192.168.178.20,10.143.30.69,ICMP,1008,1.158174509,SYN,1/1/2023 13:32,,,,,,,,,
192.168.1.41,10.73.28.29,UDP,301,0.763240607,RST,1/1/2023 13:32,,,,,,,,,
192.168.210.37,10.15.3.65,TCP,972,0.105951288,SYN,1/1/2023 13:32,,,,,,,,,
192.168.81.16,10.71.27.1,TCP,796,0.302194103,SYN,1/1/2023 13:32,,,,,,,,,
192.168.131.12,10.130.49.66,TCP,174,0.368709535,ACK,1/1/2023 13:33,,,,,,,,,
192.168.28.7,10.88.56.75,UDP,735,1.073782196,ACK,1/1/2023 13:33,,,,,,,,,
192.168.13.12,10.109.17.39,UDP,108,0.517356742,SYN,1/1/2023 13:33,,,,,,,,,
192.168.98.5,10.123.56.84,TCP,285,0.458953292,ACK,1/1/2023 13:33,,,,,,,,,
192.168.80.42,10.6.54.17,TCP,1076,0.268877738,ACK,1/1/2023 13:33,,,,,,,,,
192.168.31.10,10.67.35.94,UDP,549,0.599660253,SYN,1/1/2023 13:33,,,,,,,,,
192.168.170.17,10.0.54.35,TCP,511,1.932270644,ACK,1/1/2023 13:34,,,,,,,,,
192.168.68.45,10.75.16.80,TCP,1283,1.132705189,SYN,1/1/2023 13:34,,,,,,,,,
192.168.105.9,10.155.31.55,TCP,417,0.235092992,SYN,1/1/2023 13:34,,,,,,,,,
192.168.176.33,10.34.18.93,TCP,946,0.658103971,SYN,1/1/2023 13:34,,,,,,,,,
192.168.227.36,10.92.50.80,TCP,495,0.121680098,SYN,1/1/2023 13:34,,,,,,,,,
192.168.145.9,10.3.20.44,TCP,384,0.131485895,ACK,1/1/2023 13:34,,,,,,,,,
192.168.61.29,10.61.0.83,TCP,554,0.411007001,FIN,1/1/2023 13:35,,,,,,,,,
192.168.124.14,10.50.51.90,ICMP,867,0.024837092,SYN,1/1/2023 13:35,,,,,,,,,
192.168.152.15,10.144.36.92,TCP,591,0.031011987,ACK,1/1/2023 13:35,,,,,,,,,
192.168.133.42,10.35.28.69,UDP,1295,0.2477112,ACK,1/1/2023 13:35,,,,,,,,,
192.168.156.15,10.101.2.15,ICMP,1152,0.111807499,SYN,1/1/2023 13:35,,,,,,,,,
192.168.92.4,10.76.4.21,TCP,1047,1.060521159,ACK,1/1/2023 13:35,,,,,,,,,
192.168.81.49,10.104.22.47,TCP,806,1.249100046,ACK,1/1/2023 13:36,,,,,,,,,
192.168.171.39,10.33.40.90,TCP,517,0.266107858,SYN,1/1/2023 13:36,,,,,,,,,
192.168.207.11,10.46.30.35,TCP,537,1.216638221,SYN,1/1/2023 13:36,,,,,,,,,
192.168.13.3,10.134.39.45,TCP,1264,3.971233354,FIN,1/1/2023 13:36,,,,,,,,,
192.168.242.42,10.56.31.22,UDP,1018,0.375582678,ACK,1/1/2023 13:36,,,,,,,,,
192.168.63.38,10.110.5.21,TCP,1240,0.994149051,SYN,1/1/2023 13:36,,,,,,,,,
192.168.172.42,10.102.48.47,UDP,165,0.045273254,SYN,1/1/2023 13:37,,,,,,,,,
192.168.209.20,10.100.26.10,TCP,1409,0.028590063,SYN,1/1/2023 13:37,,,,,,,,,
192.168.57.48,10.85.43.51,TCP,884,0.005330897,FIN,1/1/2023 13:37,,,,,,,,,
192.168.216.38,10.145.3.99,TCP,735,0.167460001,ACK,1/1/2023 13:37,,,,,,,,,
192.168.204.4,10.37.35.60,TCP,285,2.328529201,SYN,1/1/2023 13:37,,,,,,,,,
192.168.118.14,10.73.31.74,TCP,278,0.060553483,SYN,1/1/2023 13:37,,,,,,,,,
192.168.96.28,10.73.10.9,TCP,166,0.228461224,RST,1/1/2023 13:38,,,,,,,,,
192.168.51.37,10.12.56.82,ICMP,231,0.476294494,FIN,1/1/2023 13:38,,,,,,,,,
192.168.7.44,10.110.56.37,TCP,310,0.601472583,FIN,1/1/2023 13:38,,,,,,,,,
